projectName,testName,totalStatements,testCoveredStatements,totalCoveredStatements,score,playTime,surpriseStepAdequacy,surpriseNodeAdequacy,surpriseCounterNormalised,zScore,avgUncertainty,maxUncertainty,avgDeltaUncertainty,maxDeltaUncertainty
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,61,63,0.0,2.16,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,52,63,0.0,3.39,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,40,57,0.0,0.16,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,42,57,0.0,2.79,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,50,57,0.0,0.31,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,55,57,2.0,4.24,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,52,57,0.0,3.31,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,40,56,0.0,0.15,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,42,56,0.0,2.56,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,50,56,0.0,0.32,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,54,56,1.0,4.49,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,52,56,0.0,3.4000000000000004,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,40,63,0.0,0.15,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,42,63,0.0,2.6,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,50,63,0.0,0.63,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,61,63,0.0,2.19,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,52,63,0.0,3.3200000000000003,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,40,57,0.0,0.14,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,42,57,0.0,2.45,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,50,57,0.0,0.31,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,55,57,1.0,4.069999999999999,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,52,57,0.0,3.03,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,40,63,0.0,0.16,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,42,63,0.0,2.55,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,50,63,0.0,0.34,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,61,63,0.0,2.76,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-14.js_1.js,69,52,63,0.0,3.53,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,40,69,0.0,0.16,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,52,69,0.0,59.65,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,42,69,0.0,0.56,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,50,69,0.0,2.16,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,53,69,0.0,3.3600000000000003,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,66,69,2.0,6.6000000000000005,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,40,69,0.0,0.15,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,52,69,0.0,59.76,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,42,69,0.0,0.5700000000000001,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,50,69,0.0,2.17,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,53,69,0.0,3.4200000000000004,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,66,69,2.0,6.5600000000000005,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,40,69,0.0,0.14,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,52,69,0.0,59.81,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,42,69,0.0,0.59,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,50,69,0.0,2.44,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,53,69,0.0,3.4799999999999995,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,65,69,2.0,5.99,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,40,69,0.0,0.15,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,52,69,0.0,59.79,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,42,69,0.0,0.63,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,50,69,0.0,2.23,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,53,69,0.0,3.47,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,65,69,2.0,5.91,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,40,69,0.0,0.16,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,52,69,0.0,59.77,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,42,69,0.0,0.62,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,50,69,0.0,2.18,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,53,69,0.0,3.73,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,65,69,2.0,6.17,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,40,67,0.0,0.15,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,52,67,0.0,59.720000000000006,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,42,67,0.0,0.54,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,50,67,0.0,2.43,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,53,67,0.0,3.67,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,56,67,3.0,11.48,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,40,69,0.0,0.16,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,52,69,0.0,59.71,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,42,69,0.0,0.53,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,50,69,0.0,2.18,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,53,69,0.0,3.3200000000000003,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,65,69,2.0,5.8,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,40,67,0.0,0.15,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,52,67,0.0,59.690000000000005,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,42,67,0.0,0.55,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,50,67,0.0,2.4,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,53,67,0.0,3.41,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,56,67,4.0,11.11,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,40,69,0.0,0.17,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,52,69,0.0,59.68,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,42,69,0.0,0.56,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,50,69,0.0,2.24,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,53,69,0.0,3.82,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,65,69,2.0,5.6000000000000005,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,40,67,0.0,0.16,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,52,67,0.0,59.7,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,42,67,0.0,0.6,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,50,67,0.0,2.3200000000000003,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,53,67,0.0,3.49,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-16.js_1.js,69,56,67,4.0,11.4,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-23.js_1.js,69,40,68,0.0,0.16,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-23.js_1.js,69,42,68,0.0,5.300000000000001,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-23.js_1.js,69,50,68,0.0,0.2199999999999999,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-23.js_1.js,69,65,68,0.0,36.62,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-23.js_1.js,69,66,68,2.0,37.75,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-23.js_1.js,69,40,68,0.0,0.15,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-23.js_1.js,69,42,68,0.0,4.93,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-23.js_1.js,69,50,68,0.0,0.29,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-23.js_1.js,69,65,68,0.0,36.25,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-23.js_1.js,69,56,68,2.0,41.06,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-23.js_1.js,69,40,68,0.0,0.15,,,,,,,,
BirdShooter.sb3,static-BirdShooter-NEAT-23.js_1.js,69,42,68,0.0,5.0,,,,,,,,
